ID,Accession,Target,TargetID,Experiment,Literature,Tissue
hsa-mir-519b-3p,MIMAT0002837,SEMA7A,8482,PAR-CLIP,23592263|27292025,Unspecified
hsa-mir-519b-3p,MIMAT0002837,TNFRSF10B,8795,PAR-CLIP,26701625,Unspecified
hsa-mir-519b-3p,MIMAT0002837,DLG5,9231,PAR-CLIP,23592263|21572407|20371350,Unspecified
hsa-mir-519b-3p,MIMAT0002837,NTN1,9423,PAR-CLIP,23592263,Unspecified
hsa-mir-519b-3p,MIMAT0002837,KMT2B,9757,PAR-CLIP,22012620|21572407|20371350,Unspecified
hsa-mir-519b-3p,MIMAT0002837,SEC16A,9919,PAR-CLIP,26701625,Unspecified
hsa-mir-519b-3p,MIMAT0002837,CHERP,10523,HITS-CLIP,19536157,Unspecified
hsa-mir-519b-3p,MIMAT0002837,MAPKBP1,23005,PAR-CLIP,23592263,Unspecified
hsa-mir-519b-3p,MIMAT0002837,SATB2,23314,PAR-CLIP,21572407,Unspecified
hsa-mir-519b-3p,MIMAT0002837,FJX1,24147,PAR-CLIP,21572407|20371350,Unspecified
hsa-mir-519b-3p,MIMAT0002837,TNFRSF21,27242,PAR-CLIP,21572407,Unspecified
hsa-mir-519b-3p,MIMAT0002837,SMOC1,64093,PAR-CLIP,21572407,Unspecified
hsa-mir-519b-3p,MIMAT0002837,ATAT1,79969,HITS-CLIP,23824327|23313552,Unspecified
hsa-mir-519b-3p,MIMAT0002837,NHSL2,340527,PAR-CLIP,22012620,Unspecified
hsa-mir-525-5p,MIMAT0002838,HMGA1,3159,HITS-CLIP//PAR-CLIP,23592263|23313552,Unspecified
hsa-mir-525-5p,MIMAT0002838,PRKCB,5579,HITS-CLIP,23824327,Unspecified
hsa-mir-525-5p,MIMAT0002838,SEMA7A,8482,PAR-CLIP,22291592,Unspecified
hsa-mir-525-5p,MIMAT0002838,SYNGAP1,8831,HITS-CLIP,23824327|19536157,Unspecified
hsa-mir-525-5p,MIMAT0002838,MDC1,9656,PAR-CLIP,27292025,Unspecified
hsa-mir-525-5p,MIMAT0002838,ADAT1,23536,HITS-CLIP,23313552,Unspecified
hsa-mir-525-3p,MIMAT0002839,SKI,6497,PAR-CLIP,26701625,Unspecified
hsa-mir-525-3p,MIMAT0002839,RHOF,54509,HITS-CLIP,23824327|27418678,Unspecified
hsa-mir-523-3p,MIMAT0002840,CTPS1,1503,HITS-CLIP,23313552,Unspecified
hsa-mir-518f-5p,MIMAT0002841,SLC31A1,1317,PAR-CLIP,20371350,Unspecified
hsa-mir-518f-5p,MIMAT0002841,GATAD2A,54815,PAR-CLIP,26701625,Unspecified
hsa-mir-518f-5p,MIMAT0002841,ULBP3,79465,HITS-CLIP,23824327,Unspecified
hsa-mir-518f-5p,MIMAT0002841,SLC35G1,159371,HITS-CLIP,23824327,Unspecified
hsa-mir-518f-3p,MIMAT0002842,ACVR1B,91,PAR-CLIP,23592263|20371350,Unspecified
hsa-mir-518f-3p,MIMAT0002842,TYRO3,7301,PAR-CLIP,23446348,Unspecified
hsa-mir-520b,MIMAT0002843,CCND1,595,Luciferase reporter assay,22319632,Unspecified
hsa-mir-520b,MIMAT0002843,FANCA,2175,PAR-CLIP,23446348,Unspecified
hsa-mir-520b,MIMAT0002843,GRB10,2887,PAR-CLIP,27292025,Unspecified
hsa-mir-520b,MIMAT0002843,HAS2,3037,HITS-CLIP,22927820,Unspecified
hsa-mir-520b,MIMAT0002843,HIP1,3092,HITS-CLIP//PAR-CLIP,22100165|23824327,Unspecified
hsa-mir-520b,MIMAT0002843,PTGIS,5740,HITS-CLIP,23313552,Unspecified
hsa-mir-520b,MIMAT0002843,SLC1A5,6510,HITS-CLIP,23313552,Unspecified
hsa-mir-520b,MIMAT0002843,SLC6A4,6532,HITS-CLIP,23313552,Unspecified
hsa-mir-520b,MIMAT0002843,TNFRSF10B,8795,PAR-CLIP,22012620|21572407,Unspecified
hsa-mir-520b,MIMAT0002843,SH3BP5,9467,HITS-CLIP,23313552,Unspecified
hsa-mir-520b,MIMAT0002843,ENTPD4,9583,HITS-CLIP,22927820,Unspecified
hsa-mir-520b,MIMAT0002843,KIAA0513,9764,PAR-CLIP,23592263|23446348|21572407,Unspecified
hsa-mir-520b,MIMAT0002843,HS3ST1,9957,HITS-CLIP,23313552,Unspecified
hsa-mir-520b,MIMAT0002843,SRCAP,10847,HITS-CLIP,23824327,Unspecified
hsa-mir-520b,MIMAT0002843,WWC1,23286,HITS-CLIP,23313552,Unspecified
hsa-mir-520b,MIMAT0002843,SATB2,23314,PAR-CLIP,21572407,Unspecified
hsa-mir-520b,MIMAT0002843,TTC9,23508,PAR-CLIP,23446348|21572407,Unspecified
hsa-mir-520b,MIMAT0002843,CECR2,27443,PAR-CLIP,22012620,Unspecified
hsa-mir-520b,MIMAT0002843,MINK1,50488,HITS-CLIP,23313552,Unspecified
hsa-mir-520b,MIMAT0002843,TMEM100,55273,PAR-CLIP,21572407,Unspecified
hsa-mir-520b,MIMAT0002843,SORCS2,57537,PAR-CLIP,22100165,Unspecified
hsa-mir-520b,MIMAT0002843,SLC22A23,63027,PAR-CLIP,23592263,Unspecified
hsa-mir-520b,MIMAT0002843,RAB11FIP1,80223,PAR-CLIP,23446348|21572407,Unspecified
hsa-mir-520b,MIMAT0002843,CRISPLD2,83716,HITS-CLIP//PAR-CLIP,23446348|23313552,Unspecified
hsa-mir-520b,MIMAT0002843,GINS4,84296,PAR-CLIP,23446348|21572407,Unspecified
hsa-mir-520b,MIMAT0002843,WDR73,84942,HITS-CLIP,23706177,Unspecified
hsa-mir-520b,MIMAT0002843,NHSL2,340527,PAR-CLIP,22012620,Unspecified
hsa-mir-518b,MIMAT0002844,ACVR1B,91,PAR-CLIP,23592263|20371350,Unspecified
hsa-mir-518b,MIMAT0002844,TYRO3,7301,PAR-CLIP,23446348,Unspecified
hsa-mir-526a,MIMAT0002845,SLC31A1,1317,PAR-CLIP,20371350,Unspecified
hsa-mir-526a,MIMAT0002845,GATAD2A,54815,PAR-CLIP,26701625,Unspecified
hsa-mir-526a,MIMAT0002845,ULBP3,79465,HITS-CLIP,23824327,Unspecified
hsa-mir-526a,MIMAT0002845,SLC35G1,159371,HITS-CLIP,23824327,Unspecified
hsa-mir-520c-3p,MIMAT0002846,FANCA,2175,PAR-CLIP,23446348,Unspecified
hsa-mir-520c-3p,MIMAT0002846,GRB10,2887,PAR-CLIP,27292025,Unspecified
hsa-mir-520c-3p,MIMAT0002846,HAS2,3037,HITS-CLIP,22927820,Unspecified
hsa-mir-520c-3p,MIMAT0002846,HIP1,3092,HITS-CLIP//PAR-CLIP,22100165|23824327,Unspecified
hsa-mir-520c-3p,MIMAT0002846,PTGIS,5740,HITS-CLIP,23313552,Unspecified
hsa-mir-520c-3p,MIMAT0002846,SLC1A5,6510,HITS-CLIP,23313552,Unspecified
hsa-mir-520c-3p,MIMAT0002846,SLC6A4,6532,HITS-CLIP,23313552,Unspecified
hsa-mir-520c-3p,MIMAT0002846,TNFRSF10B,8795,PAR-CLIP,22012620|21572407,Unspecified
hsa-mir-520c-3p,MIMAT0002846,SH3BP5,9467,HITS-CLIP,23313552,Unspecified
hsa-mir-520c-3p,MIMAT0002846,ENTPD4,9583,HITS-CLIP,22927820,Unspecified
hsa-mir-520c-3p,MIMAT0002846,KIAA0513,9764,PAR-CLIP,23592263|23446348|21572407,Unspecified
hsa-mir-520c-3p,MIMAT0002846,HS3ST1,9957,HITS-CLIP,23313552,Unspecified
hsa-mir-520c-3p,MIMAT0002846,SRCAP,10847,HITS-CLIP,23824327,Unspecified
hsa-mir-520c-3p,MIMAT0002846,WWC1,23286,HITS-CLIP,23313552,Unspecified
hsa-mir-520c-3p,MIMAT0002846,SATB2,23314,PAR-CLIP,21572407,Unspecified
hsa-mir-520c-3p,MIMAT0002846,TTC9,23508,PAR-CLIP,23446348|21572407,Unspecified
hsa-mir-520c-3p,MIMAT0002846,CECR2,27443,PAR-CLIP,22012620,Unspecified
hsa-mir-520c-3p,MIMAT0002846,MINK1,50488,HITS-CLIP,23313552,Unspecified
hsa-mir-520c-3p,MIMAT0002846,TMEM100,55273,PAR-CLIP,21572407,Unspecified
hsa-mir-520c-3p,MIMAT0002846,SORCS2,57537,PAR-CLIP,22100165,Unspecified
hsa-mir-520c-3p,MIMAT0002846,SLC22A23,63027,PAR-CLIP,23592263,Unspecified
hsa-mir-520c-3p,MIMAT0002846,RAB11FIP1,80223,PAR-CLIP,23446348|21572407,Unspecified
hsa-mir-520c-3p,MIMAT0002846,CRISPLD2,83716,HITS-CLIP//PAR-CLIP,23446348|23313552,Unspecified
hsa-mir-520c-3p,MIMAT0002846,GINS4,84296,PAR-CLIP,23446348|21572407,Unspecified
hsa-mir-520c-3p,MIMAT0002846,WDR73,84942,HITS-CLIP,23706177,Unspecified
hsa-mir-520c-3p,MIMAT0002846,NHSL2,340527,PAR-CLIP,22012620,Unspecified
hsa-mir-518c-5p,MIMAT0002847,CCND1,595,PAR-CLIP,23592263,Unspecified
hsa-mir-518c-5p,MIMAT0002847,EPHB3,2049,HITS-CLIP,23824327|19536157,Unspecified
hsa-mir-518c-5p,MIMAT0002847,HMGA2,8091,PAR-CLIP,26701625,Unspecified
hsa-mir-518c-5p,MIMAT0002847,IGDCC3,9543,HITS-CLIP,27418678,Unspecified
hsa-mir-518c-3p,MIMAT0002848,ACVR1B,91,PAR-CLIP,23592263|20371350,Unspecified
hsa-mir-518c-3p,MIMAT0002848,TYRO3,7301,PAR-CLIP,23446348,Unspecified
hsa-mir-524-5p,MIMAT0002849,JAG1,182,Luciferase reporter assay//qRT-PCR//Western blot,22871495|25172935,Unspecified
hsa-mir-524-5p,MIMAT0002849,CCNE1,898,PAR-CLIP,21572407,Unspecified
hsa-mir-524-5p,MIMAT0002849,INCENP,3619,PAR-CLIP,23708386,Unspecified
hsa-mir-524-5p,MIMAT0002849,LMNB1,4001,HITS-CLIP,23313552,Unspecified
hsa-mir-524-5p,MIMAT0002849,KMT2D,8085,PAR-CLIP,23446348,Unspecified
hsa-mir-524-5p,MIMAT0002849,TRIB1,10221,PAR-CLIP,21572407,Unspecified
hsa-mir-524-5p,MIMAT0002849,ZMIZ1,57178,HITS-CLIP,23313552,Unspecified
hsa-mir-524-5p,MIMAT0002849,CRISPLD2,83716,HITS-CLIP,23824327|27418678,Unspecified
hsa-mir-524-3p,MIMAT0002850,SKI,6497,PAR-CLIP,26701625,Unspecified
hsa-mir-524-3p,MIMAT0002850,RHOF,54509,HITS-CLIP,23824327|27418678,Unspecified
hsa-mir-517-5p,MIMAT0002851,TNFRSF10B,8795,PAR-CLIP,27292025,Unspecified
hsa-mir-517-5p,MIMAT0002851,ULBP3,79465,HITS-CLIP,23824327,Unspecified
hsa-mir-517-5p,MIMAT0002851,NHSL2,340527,PAR-CLIP,22012620,Unspecified
hsa-mir-519d-3p,MIMAT0002853,ACVR1B,91,PAR-CLIP,23446348|21572407|20371350|26701625,Unspecified
hsa-mir-519d-3p,MIMAT0002853,CCND1,595,HITS-CLIP//PAR-CLIP,23592263|24398324|23446348|22012620|21572407|20371350|26701625|27292025,Unspecified
hsa-mir-519d-3p,MIMAT0002853,BMP2,650,PAR-CLIP,23592263,Unspecified
hsa-mir-519d-3p,MIMAT0002853,DYNC1LI2,1783,HITS-CLIP//PAR-CLIP,22473208|21572407,Unspecified
hsa-mir-519d-3p,MIMAT0002853,E2F2,1870,HITS-CLIP,22473208,Unspecified
hsa-mir-519d-3p,MIMAT0002853,E2F3,1871,HITS-CLIP,22473208,Unspecified
hsa-mir-519d-3p,MIMAT0002853,EPHA4,2043,PAR-CLIP,21572407,Unspecified
hsa-mir-519d-3p,MIMAT0002853,F2R,2149,PAR-CLIP,20371350,Unspecified
hsa-mir-519d-3p,MIMAT0002853,FOXC1,2296,PAR-CLIP,21572407,Unspecified
hsa-mir-519d-3p,MIMAT0002853,GABBR1,2550,HITS-CLIP,22473208,Unspecified
hsa-mir-519d-3p,MIMAT0002853,HAS2,3037,HITS-CLIP,22927820,Unspecified
hsa-mir-519d-3p,MIMAT0002853,HIP1,3092,HITS-CLIP,23824327,Unspecified
hsa-mir-519d-3p,MIMAT0002853,SMAD6,4091,HITS-CLIP,22473208,Unspecified
hsa-mir-519d-3p,MIMAT0002853,MKI67,4288,GFP reporter assay//qRT-PCR,21524841,Unspecified
hsa-mir-519d-3p,MIMAT0002853,PLAGL2,5326,HITS-CLIP,22473208,Unspecified
hsa-mir-519d-3p,MIMAT0002853,PRKCB,5579,HITS-CLIP,24906430|27418678,Unspecified
hsa-mir-519d-3p,MIMAT0002853,PTGIS,5740,HITS-CLIP,23313552,Unspecified
hsa-mir-519d-3p,MIMAT0002853,SCD,6319,PAR-CLIP,21572407,Unspecified
hsa-mir-519d-3p,MIMAT0002853,SKI,6497,HITS-CLIP,22473208,Unspecified
hsa-mir-519d-3p,MIMAT0002853,SLC1A5,6510,HITS-CLIP,23313552,Unspecified
hsa-mir-519d-3p,MIMAT0002853,SLC6A4,6532,HITS-CLIP,23313552,Unspecified
hsa-mir-519d-3p,MIMAT0002853,TRAPPC10,7109,HITS-CLIP,22473208,Unspecified
hsa-mir-519d-3p,MIMAT0002853,SEMA7A,8482,PAR-CLIP,23592263,Unspecified
hsa-mir-519d-3p,MIMAT0002853,TNFRSF10B,8795,PAR-CLIP,22012620|21572407,Unspecified
hsa-mir-519d-3p,MIMAT0002853,SH3BP5,9467,HITS-CLIP,23313552,Unspecified
hsa-mir-519d-3p,MIMAT0002853,ENTPD4,9583,HITS-CLIP,22927820,Unspecified
hsa-mir-519d-3p,MIMAT0002853,KMT2B,9757,PAR-CLIP,22012620|21572407|20371350,Unspecified
hsa-mir-519d-3p,MIMAT0002853,KIAA0513,9764,PAR-CLIP,23592263|23446348|21572407,Unspecified
hsa-mir-519d-3p,MIMAT0002853,NCAPD2,9918,HITS-CLIP,22473208,Unspecified
hsa-mir-519d-3p,MIMAT0002853,SEC16A,9919,HITS-CLIP,22473208,Unspecified
hsa-mir-519d-3p,MIMAT0002853,HS3ST1,9957,HITS-CLIP,23313552,Unspecified
hsa-mir-519d-3p,MIMAT0002853,SRCAP,10847,HITS-CLIP,23824327,Unspecified
hsa-mir-519d-3p,MIMAT0002853,ABHD2,11057,HITS-CLIP,22473208,Unspecified
hsa-mir-519d-3p,MIMAT0002853,CIT,11113,HITS-CLIP,22473208,Unspecified
hsa-mir-519d-3p,MIMAT0002853,CHSY1,22856,PAR-CLIP,23592263,Unspecified
hsa-mir-519d-3p,MIMAT0002853,INPP5F,22876,HITS-CLIP,22473208,Unspecified
hsa-mir-519d-3p,MIMAT0002853,WWC1,23286,HITS-CLIP,23313552,Unspecified
hsa-mir-519d-3p,MIMAT0002853,TTC9,23508,PAR-CLIP,23446348|21572407,Unspecified
hsa-mir-519d-3p,MIMAT0002853,FJX1,24147,PAR-CLIP,21572407|20371350,Unspecified
hsa-mir-519d-3p,MIMAT0002853,TNFRSF21,27242,HITS-CLIP//PAR-CLIP,22473208|21572407,Unspecified
hsa-mir-519d-3p,MIMAT0002853,MINK1,50488,HITS-CLIP,22473208|23313552,Unspecified
hsa-mir-519d-3p,MIMAT0002853,ZNF770,54989,HITS-CLIP,22473208,Unspecified
hsa-mir-519d-3p,MIMAT0002853,TMEM100,55273,PAR-CLIP,21572407,Unspecified
hsa-mir-519d-3p,MIMAT0002853,SORCS2,57537,PAR-CLIP,22100165,Unspecified
hsa-mir-519d-3p,MIMAT0002853,SLC22A23,63027,PAR-CLIP,23592263,Unspecified
hsa-mir-519d-3p,MIMAT0002853,SMOC1,64093,PAR-CLIP,21572407,Unspecified
hsa-mir-519d-3p,MIMAT0002853,ATAT1,79969,HITS-CLIP,23824327|23313552,Unspecified
hsa-mir-519d-3p,MIMAT0002853,RAB11FIP1,80223,HITS-CLIP//PAR-CLIP,22473208|23446348|21572407,Unspecified
hsa-mir-519d-3p,MIMAT0002853,CRISPLD2,83716,HITS-CLIP//PAR-CLIP,23446348|23313552,Unspecified
hsa-mir-519d-3p,MIMAT0002853,GINS4,84296,PAR-CLIP,23446348|21572407,Unspecified
hsa-mir-519d-3p,MIMAT0002853,WDR73,84942,HITS-CLIP,23706177,Unspecified
hsa-mir-519d-3p,MIMAT0002853,SLC16A9,220963,HITS-CLIP,22473208,Unspecified
hsa-mir-519d-3p,MIMAT0002853,ANKRD52,283373,HITS-CLIP//PAR-CLIP,22473208|23446348,Unspecified
hsa-mir-521,MIMAT0002854,PARN,5073,HITS-CLIP,23824327|27418678,Unspecified
hsa-mir-521,MIMAT0002854,PXDN,7837,HITS-CLIP,23824327,Unspecified
hsa-mir-520d-5p,MIMAT0002855,CCNE1,898,PAR-CLIP,21572407,Unspecified
hsa-mir-520d-5p,MIMAT0002855,INCENP,3619,PAR-CLIP,23708386,Unspecified
hsa-mir-520d-5p,MIMAT0002855,LMNB1,4001,HITS-CLIP,23313552,Unspecified
hsa-mir-520d-5p,MIMAT0002855,KMT2D,8085,PAR-CLIP,23446348,Unspecified
hsa-mir-520d-5p,MIMAT0002855,TRIB1,10221,PAR-CLIP,21572407,Unspecified
hsa-mir-520d-5p,MIMAT0002855,ZMIZ1,57178,HITS-CLIP,23313552,Unspecified
hsa-mir-520d-5p,MIMAT0002855,CRISPLD2,83716,HITS-CLIP,23824327|27418678,Unspecified
hsa-mir-520d-3p,MIMAT0002856,EPHA2,1969,Immunoblot//Immunohistochemistry//Luciferase reporter assay//qRT-PCR//Western blot,25063221|24002999,Unspecified
hsa-mir-520d-3p,MIMAT0002856,FANCA,2175,PAR-CLIP,23446348,Unspecified
hsa-mir-520d-3p,MIMAT0002856,GRB10,2887,PAR-CLIP,27292025,Unspecified
hsa-mir-520d-3p,MIMAT0002856,HAS2,3037,HITS-CLIP,22927820,Unspecified
hsa-mir-520d-3p,MIMAT0002856,HIP1,3092,HITS-CLIP//PAR-CLIP,22100165|23824327,Unspecified
hsa-mir-520d-3p,MIMAT0002856,PTGIS,5740,HITS-CLIP,23313552,Unspecified
hsa-mir-520d-3p,MIMAT0002856,SLC1A5,6510,HITS-CLIP,23313552,Unspecified
hsa-mir-520d-3p,MIMAT0002856,SLC6A4,6532,HITS-CLIP,23313552,Unspecified
hsa-mir-520d-3p,MIMAT0002856,TNFRSF10B,8795,PAR-CLIP,22012620|21572407,Unspecified
hsa-mir-520d-3p,MIMAT0002856,SH3BP5,9467,HITS-CLIP,23313552,Unspecified
hsa-mir-520d-3p,MIMAT0002856,ENTPD4,9583,HITS-CLIP,22927820,Unspecified
hsa-mir-520d-3p,MIMAT0002856,KIAA0513,9764,PAR-CLIP,23592263|23446348|21572407,Unspecified
hsa-mir-520d-3p,MIMAT0002856,HS3ST1,9957,HITS-CLIP,23313552,Unspecified
hsa-mir-520d-3p,MIMAT0002856,SRCAP,10847,HITS-CLIP,23824327,Unspecified
hsa-mir-520d-3p,MIMAT0002856,WWC1,23286,HITS-CLIP,23313552,Unspecified
hsa-mir-520d-3p,MIMAT0002856,SATB2,23314,PAR-CLIP,21572407,Unspecified
hsa-mir-520d-3p,MIMAT0002856,TTC9,23508,PAR-CLIP,23446348|21572407,Unspecified
hsa-mir-520d-3p,MIMAT0002856,CECR2,27443,PAR-CLIP,22012620,Unspecified
hsa-mir-520d-3p,MIMAT0002856,MINK1,50488,HITS-CLIP,23313552,Unspecified
hsa-mir-520d-3p,MIMAT0002856,TMEM100,55273,PAR-CLIP,21572407,Unspecified
hsa-mir-520d-3p,MIMAT0002856,SORCS2,57537,PAR-CLIP,22100165,Unspecified
hsa-mir-520d-3p,MIMAT0002856,SLC22A23,63027,PAR-CLIP,23592263,Unspecified
hsa-mir-520d-3p,MIMAT0002856,RAB11FIP1,80223,PAR-CLIP,23446348|21572407,Unspecified
hsa-mir-520d-3p,MIMAT0002856,CRISPLD2,83716,HITS-CLIP//PAR-CLIP,23446348|23313552,Unspecified
hsa-mir-520d-3p,MIMAT0002856,GINS4,84296,PAR-CLIP,23446348|21572407,Unspecified
hsa-mir-520d-3p,MIMAT0002856,WDR73,84942,HITS-CLIP,23706177,Unspecified
hsa-mir-520d-3p,MIMAT0002856,NHSL2,340527,PAR-CLIP,22012620,Unspecified
hsa-mir-520g-3p,MIMAT0002858,CELSR3,1951,PAR-CLIP,20371350,Unspecified
hsa-mir-520g-3p,MIMAT0002858,HAS2,3037,HITS-CLIP,22927820,Unspecified
hsa-mir-520g-3p,MIMAT0002858,HIP1,3092,HITS-CLIP,23824327|23313552,Unspecified
hsa-mir-520g-3p,MIMAT0002858,MKI67,4288,HITS-CLIP,23313552,Unspecified
hsa-mir-520g-3p,MIMAT0002858,PTGIS,5740,HITS-CLIP,23313552,Unspecified
hsa-mir-520g-3p,MIMAT0002858,SKI,6497,HITS-CLIP,23824327,Unspecified
hsa-mir-520g-3p,MIMAT0002858,SLC1A5,6510,HITS-CLIP,23313552,Unspecified
hsa-mir-520g-3p,MIMAT0002858,SLC6A4,6532,HITS-CLIP,23313552,Unspecified
hsa-mir-520g-3p,MIMAT0002858,SH3BP5,9467,HITS-CLIP,23313552,Unspecified
hsa-mir-520g-3p,MIMAT0002858,ENTPD4,9583,HITS-CLIP,22927820,Unspecified
hsa-mir-520g-3p,MIMAT0002858,HS3ST1,9957,HITS-CLIP,23313552,Unspecified
hsa-mir-520g-3p,MIMAT0002858,TRIB1,10221,HITS-CLIP,23824327|19536157,Unspecified
hsa-mir-520g-3p,MIMAT0002858,CHERP,10523,PAR-CLIP,21572407,Unspecified
hsa-mir-520g-3p,MIMAT0002858,SRCAP,10847,HITS-CLIP,23824327,Unspecified
hsa-mir-520g-3p,MIMAT0002858,WWC1,23286,HITS-CLIP,23313552,Unspecified
hsa-mir-520g-3p,MIMAT0002858,SATB2,23314,PAR-CLIP,26701625,Unspecified
hsa-mir-520g-3p,MIMAT0002858,PLEKHH1,57475,HITS-CLIP,23824327,Unspecified
hsa-mir-520g-3p,MIMAT0002858,CRISPLD2,83716,HITS-CLIP,23313552,Unspecified
hsa-mir-516b-5p,MIMAT0002859,CCND1,595,PAR-CLIP,23592263|26701625,Unspecified
hsa-mir-516b-5p,MIMAT0002859,MYRF,745,HITS-CLIP,23824327,Unspecified
hsa-mir-516b-5p,MIMAT0002859,NDST1,3340,HITS-CLIP,23824327,Unspecified
hsa-mir-516b-5p,MIMAT0002859,TIAF1,9220,HITS-CLIP,23824327,Unspecified
hsa-mir-516b-5p,MIMAT0002859,ZSWIM4,65249,PAR-CLIP,26701625,Unspecified
hsa-mir-516b-5p,MIMAT0002859,LRIG3,121227,PAR-CLIP,22012620,Unspecified
hsa-mir-516b-5p,MIMAT0002859,ZNF850,342892,PAR-CLIP,23446348|21572407|20371350,Unspecified
hsa-mir-516b-5p,MIMAT0002859,MYO18A,399687,HITS-CLIP,23824327,Unspecified
hsa-mir-516b-3p,MIMAT0002860,ABAT,18,HITS-CLIP,19536157,Unspecified
hsa-mir-516b-3p,MIMAT0002860,MDC1,9656,PAR-CLIP,27292025,Unspecified
hsa-mir-516b-3p,MIMAT0002860,PSAT1,29968,PAR-CLIP,23592263|23446348|20371350|26701625,Unspecified
hsa-mir-518e-3p,MIMAT0002861,TYRO3,7301,PAR-CLIP,23446348,Unspecified
hsa-mir-527,MIMAT0002862,MLLT6,4302,HITS-CLIP,23824327,Unspecified
hsa-mir-527,MIMAT0002862,TNFRSF10B,8795,PAR-CLIP,23592263|23446348|26701625,Unspecified
hsa-mir-527,MIMAT0002862,KIAA0513,9764,HITS-CLIP,23313552,Unspecified
hsa-mir-527,MIMAT0002862,ABHD2,11057,PAR-CLIP,21572407,Unspecified
hsa-mir-527,MIMAT0002862,HIC2,23119,PAR-CLIP,22012620,Unspecified
hsa-mir-527,MIMAT0002862,BCL11B,64919,HITS-CLIP,23824327,Unspecified
hsa-mir-527,MIMAT0002862,PRRC2B,84726,HITS-CLIP,23824327,Unspecified
hsa-mir-527,MIMAT0002862,ZNF618,114991,HITS-CLIP,27418678,Unspecified
hsa-mir-527,MIMAT0002862,UNC5D,137970,HITS-CLIP,23824327,Unspecified
hsa-mir-527,MIMAT0002862,SMCR8,140775,PAR-CLIP,24398324|23446348|21572407|26701625|27292025,Unspecified
hsa-mir-518a-3p,MIMAT0002863,ACVR1B,91,PAR-CLIP,23592263|20371350,Unspecified
hsa-mir-518a-3p,MIMAT0002863,TYRO3,7301,PAR-CLIP,23446348,Unspecified
hsa-mir-518d-3p,MIMAT0002864,ACVR1B,91,PAR-CLIP,23592263|20371350,Unspecified
hsa-mir-518d-3p,MIMAT0002864,TYRO3,7301,PAR-CLIP,23446348,Unspecified
hsa-mir-520h,MIMAT0002867,CELSR3,1951,PAR-CLIP,20371350,Unspecified
hsa-mir-520h,MIMAT0002867,HAS2,3037,HITS-CLIP,22927820,Unspecified
hsa-mir-520h,MIMAT0002867,HIP1,3092,HITS-CLIP,23824327|23313552,Unspecified
hsa-mir-520h,MIMAT0002867,SMAD6,4091,Luciferase reporter assay//Microarray,18189265,Unspecified
hsa-mir-520h,MIMAT0002867,MKI67,4288,HITS-CLIP,23313552,Unspecified
hsa-mir-520h,MIMAT0002867,PTGIS,5740,HITS-CLIP,23313552,Unspecified
hsa-mir-520h,MIMAT0002867,SKI,6497,HITS-CLIP,23824327,Unspecified
hsa-mir-520h,MIMAT0002867,SLC1A5,6510,HITS-CLIP,23313552,Unspecified
hsa-mir-520h,MIMAT0002867,SLC6A4,6532,HITS-CLIP,23313552,Unspecified
hsa-mir-520h,MIMAT0002867,SH3BP5,9467,HITS-CLIP,23313552,Unspecified
hsa-mir-520h,MIMAT0002867,ENTPD4,9583,HITS-CLIP,22927820,Unspecified
hsa-mir-520h,MIMAT0002867,HS3ST1,9957,HITS-CLIP,23313552,Unspecified
hsa-mir-520h,MIMAT0002867,TRIB1,10221,HITS-CLIP,23824327|19536157,Unspecified
hsa-mir-520h,MIMAT0002867,CHERP,10523,PAR-CLIP,21572407,Unspecified
hsa-mir-520h,MIMAT0002867,SRCAP,10847,HITS-CLIP,23824327,Unspecified
hsa-mir-520h,MIMAT0002867,WWC1,23286,HITS-CLIP,23313552,Unspecified
hsa-mir-520h,MIMAT0002867,SATB2,23314,PAR-CLIP,26701625,Unspecified
hsa-mir-520h,MIMAT0002867,PLEKHH1,57475,HITS-CLIP,23824327,Unspecified
hsa-mir-520h,MIMAT0002867,CRISPLD2,83716,HITS-CLIP,23313552,Unspecified
hsa-mir-522-3p,MIMAT0002868,E2F3,1871,PAR-CLIP,23446348,Unspecified
hsa-mir-522-3p,MIMAT0002868,PLAGL2,5326,PAR-CLIP,27292025,Unspecified
hsa-mir-522-3p,MIMAT0002868,RNF40,9810,PAR-CLIP,27292025,Unspecified
hsa-mir-522-3p,MIMAT0002868,ZNF850,342892,PAR-CLIP,21572407,Unspecified
hsa-mir-519a-3p,MIMAT0002869,DYNC1LI2,1783,PAR-CLIP,21572407,Unspecified
hsa-mir-519a-3p,MIMAT0002869,EPHA4,2043,PAR-CLIP,21572407,Unspecified
hsa-mir-519a-3p,MIMAT0002869,GRB10,2887,PAR-CLIP,27292025,Unspecified
hsa-mir-519a-3p,MIMAT0002869,SEMA7A,8482,PAR-CLIP,23592263|27292025,Unspecified
hsa-mir-519a-3p,MIMAT0002869,TNFRSF10B,8795,PAR-CLIP,26701625,Unspecified
hsa-mir-519a-3p,MIMAT0002869,DLG5,9231,PAR-CLIP,23592263|21572407|20371350,Unspecified
hsa-mir-519a-3p,MIMAT0002869,NTN1,9423,PAR-CLIP,23592263,Unspecified
hsa-mir-519a-3p,MIMAT0002869,KMT2B,9757,PAR-CLIP,22012620|21572407|20371350,Unspecified
hsa-mir-519a-3p,MIMAT0002869,SEC16A,9919,PAR-CLIP,26701625,Unspecified
